Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
Eliminate the Conﬂict,9939,43,,http://www.spoj.com/problems/EC/,Spoj,,,
Fruit Ninja,9940,28,,http://www.spoj.com/problems/FNINJA/,Spoj,,,
GRE Words,9941,48,,http://www.spoj.com/problems/GRE/,Spoj,,,
Holiday Accommodation,9942,65,,http://www.spoj.com/problems/HOLI/,Spoj,,,
Isabella Message,9943,56,,http://www.spoj.com/problems/ISAB/,Spoj,,,
Ji-Tu Problem,9944,10,,http://www.spoj.com/problems/JITU/,Spoj,,,
Will it ever stop,9948,7596,,http://www.spoj.com/problems/WILLITST/,Spoj,,,
IQ Team,9950,24,,http://www.spoj.com/problems/IQTEAM/,Spoj,,,
111…1 Squared,9952,1210,,http://www.spoj.com/problems/GUANGGUN/,Spoj,,,
Fibonacci vs Polynomial,9964,74,,http://www.spoj.com/problems/PIBO/,Spoj,,,
Playing with Words,9967,3,,http://www.spoj.com/problems/PWORDS/,Spoj,,,
Magic Crystals and Laser Beams,9968,167,,http://www.spoj.com/problems/MCLB/,Spoj,,,
Road Network,9969,178,,http://www.spoj.com/problems/RDNWK/,Spoj,,,
The Egyptian Parliament,9970,41,,http://www.spoj.com/problems/EGYPAR/,Spoj,,,
Adventurous Chess Masters,9971,18,,http://www.spoj.com/problems/ACHESS/,Spoj,,,
The SKey,9972,76,,http://www.spoj.com/problems/SKEY/,Spoj,,,
Problem Set Score,9973,858,,http://www.spoj.com/problems/PROSCORE/,Spoj,,,
Men From Mars,9974,20,,http://www.spoj.com/problems/MENMARS/,Spoj,,,
No Stories Any More!,9975,30,,http://www.spoj.com/problems/FSEQ/,Spoj,,,
Distance,9985,43,,http://www.spoj.com/problems/DISTX/,Spoj,,,
Power Tower City,10050,23,,http://www.spoj.com/problems/POWTOW/,Spoj,,,
Kompići,10069,389,,http://www.spoj.com/problems/KOMPICI/,Spoj,,,
Trick or Treat,10070,146,,http://www.spoj.com/problems/TRICKTRT/,Spoj,,,
Working at the Restaurant,10071,26,,http://www.spoj.com/problems/RESTAURN/,Spoj,,,
Lights,10072,28,,http://www.spoj.com/problems/LIGHTS2/,Spoj,,,
Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
Darts,10073,27,,http://www.spoj.com/problems/DARTS/,Spoj,,,
Genetics,10074,3,,http://www.spoj.com/problems/GENETIC2/,Spoj,,,
Haunted Graveyard,10075,31,,http://www.spoj.com/problems/GRAVEYRD/,Spoj,,,
Slalom,10076,25,,http://www.spoj.com/problems/SLALOM2/,Spoj,,,
Routing,10077,7,,http://www.spoj.com/problems/ROUTING/,Spoj,,,
Happy Telephones,10078,260,,http://www.spoj.com/problems/HAPPYTL/,Spoj,,,
Stammering Aliens,10079,40,,http://www.spoj.com/problems/STAMMER/,Spoj,,,
Lawn Mower,10080,197,,http://www.spoj.com/problems/LAWNMWR/,Spoj,,,
Periodic Points,10081,10,,http://www.spoj.com/problems/PERIODIC/,Spoj,,,
Comparing Answers,10082,52,,http://www.spoj.com/problems/CMPANS/,Spoj,,,
Fake Scoreboard,10084,19,,http://www.spoj.com/problems/FAKESCOR/,Spoj,,,
Palindromic DNA,10085,16,,http://www.spoj.com/problems/PALINDNA/,Spoj,,,
Jumping Monkey,10086,32,,http://www.spoj.com/problems/JMPMNKEY/,Spoj,,,
Sensor Network,10087,19,,http://www.spoj.com/problems/SENSORNT/,Spoj,,,
Assembly Line,10088,26,,http://www.spoj.com/problems/ASSEMBLY/,Spoj,,,
Locks and Keys,10089,11,,http://www.spoj.com/problems/LOCKKEY/,Spoj,,,
Three-sided Dice,10091,21,,http://www.spoj.com/problems/DICE/,Spoj,,,
Party Night,10092,24,,http://www.spoj.com/problems/PRTYNGHT/,Spoj,,,
Caper Pizza,10095,21,,http://www.spoj.com/problems/CAPPIZZA/,Spoj,,,
Lights (Extreme),10096,11,,http://www.spoj.com/problems/LIGHTS3/,Spoj,,,
Alphabet Soup,10105,22,,http://www.spoj.com/problems/ALPHSOUP/,Spoj,,,
Coin Collecting,10106,19,,http://www.spoj.com/problems/COIN/,Spoj,,,
Cybercrime Donut Investigation,10107,39,,http://www.spoj.com/problems/DONUT/,Spoj,,,
Distributing Ballot Boxes,10108,329,,http://www.spoj.com/problems/BALLOT/,Spoj,,,
"Game, Set and Match",10109,85,,http://www.spoj.com/problems/GSM/,Spoj,,,
Guess the Numbers,10110,109,,http://www.spoj.com/problems/GUESSNM2/,Spoj,,,
Nonnegative Partial Sums,10111,282,,http://www.spoj.com/problems/PARSUMS/,Spoj,,,
Peer Review,10112,104,,http://www.spoj.com/problems/REVIEW/,Spoj,,,
Regular Convex Polygon,10113,79,,http://www.spoj.com/problems/REGPOLYG/,Spoj,,,
Remoteland,10114,105,,http://www.spoj.com/problems/RMTLAND/,Spoj,,,
Treasures and Vikings,10128,52,,http://www.spoj.com/problems/TANDV/,Spoj,,,
STRAZA,10141,36,,http://www.spoj.com/problems/STRAZA/,Spoj,,,
Birthday Cake,10145,109,,http://www.spoj.com/problems/BCAKE/,Spoj,,,
Divisor Digits,10186,1138,,http://www.spoj.com/problems/PUCMM025/,Spoj,,,
After Party Transfers,10210,3,,http://www.spoj.com/problems/TRANSFER/,Spoj,,,
Magic Grid,10228,828,,http://www.spoj.com/problems/AMR11A/,Spoj,,,
Save the Students,10229,165,,http://www.spoj.com/problems/AMR11B/,Spoj,,,
Robbing Gringotts,10230,47,,http://www.spoj.com/problems/AMR11C/,Spoj,,,
Wizarding Duel,10231,53,,http://www.spoj.com/problems/AMR11D/,Spoj,,,
Distinct Primes,10232,1925,,http://www.spoj.com/problems/AMR11E/,Spoj,,,
Magical Bridges,10233,67,,http://www.spoj.com/problems/AMR11F/,Spoj,,,
Array Diversity,10235,165,,http://www.spoj.com/problems/AMR11H/,Spoj,,,
Generations,10236,44,,http://www.spoj.com/problems/AMR11I/,Spoj,,,
Goblin Wars,10237,331,,http://www.spoj.com/problems/AMR11J/,Spoj,,,
Between the Mountains,10239,3141,,http://www.spoj.com/problems/ACPC11B/,Spoj,,,
Circleland,10240,592,,http://www.spoj.com/problems/ACPC11C/,Spoj,,,
Dice on a Board,10242,13,,http://www.spoj.com/problems/ACPC11D/,Spoj,,,
Meteors,10264,49,,http://www.spoj.com/problems/METEORS/,Spoj,,,
Subdivision of the kingdom,10265,23,,http://www.spoj.com/problems/DIVIDEKR/,Spoj,,,
Temperature,10270,70,,http://www.spoj.com/problems/TEMPERAT/,Spoj,,,
Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
ALL IZZ WELL,10283,1015,,http://www.spoj.com/problems/ALLIZWEL/,Spoj,,,
Why this kolaveri di,10285,1018,,http://www.spoj.com/problems/WTK/,Spoj,,,
DOTA HEROES,10286,3647,,http://www.spoj.com/problems/DOTAA/,Spoj,,,
Shell game,10292,473,,http://www.spoj.com/problems/SHELL/,Spoj,,,
FANCY NUMBERS,10293,1182,,http://www.spoj.com/problems/FANCY/,Spoj,,,
A jumpy cycle,10301,36,,http://www.spoj.com/problems/JUMPY/,Spoj,,,
Concave quadrilaterals,10312,8,,http://www.spoj.com/problems/CONCAVE/,Spoj,,,
TRIVIADOR,10328,130,,http://www.spoj.com/problems/TWOKINGS/,Spoj,,,
SOLDIERS,10334,468,,http://www.spoj.com/problems/SOLDIERS/,Spoj,,,
Streets of distortion,10346,69,,http://www.spoj.com/problems/DISTO/,Spoj,,,
Count Strings,10354,7,,http://www.spoj.com/problems/CTSTRING/,Spoj,,,
Coin Tosses,10355,266,,http://www.spoj.com/problems/COINTOSS/,Spoj,,,
Play with Dates,10366,1003,,http://www.spoj.com/problems/CODEIT03/,Spoj,,,
String Factorization!,10376,36,,http://www.spoj.com/problems/ABA12B/,Spoj,,,
project groups,10377,109,,http://www.spoj.com/problems/MECGROUP/,Spoj,,,
prayatna PR,10380,1168,,http://www.spoj.com/problems/CAM5/,Spoj,,,
Search in the dictionary!,10381,455,,http://www.spoj.com/problems/DICT/,Spoj,,,
Buying Apples!,10394,482,,http://www.spoj.com/problems/ABA12C/,Spoj,,,
Sum of divisors!,10395,1459,,http://www.spoj.com/problems/ABA12D/,Spoj,,,
Conga line,10399,321,,http://www.spoj.com/problems/CONGA/,Spoj,,,
Aliens at the train,10401,1723,,http://www.spoj.com/problems/ALIEN/,Spoj,,,
Shooting the balloons!,10405,106,,http://www.spoj.com/problems/ABA12E/,Spoj,,,
Dracula,10415,85,,http://www.spoj.com/problems/DRACULA/,Spoj,,,
Van Helsings gun,10416,908,,http://www.spoj.com/problems/VHELSING/,Spoj,,,
Polish Language,10419,77,,http://www.spoj.com/problems/POLISH/,Spoj,,,
Hardware upgrade,10420,45,,http://www.spoj.com/problems/IOPC1200/,Spoj,,,
"Run, Snipe, Run",10421,66,,http://www.spoj.com/problems/SNIPE/,Spoj,,,
Rubiks cube,10422,47,,http://www.spoj.com/problems/IOPC1201/,Spoj,,,
To Poland,10424,168,,http://www.spoj.com/problems/TOPOLAND/,Spoj,,,
Security System,10425,21,,http://www.spoj.com/problems/SECSYS/,Spoj,,,
Quadrilaterals,10437,70,,http://www.spoj.com/problems/IOPC1202/,Spoj,,,
Crazy texting,10438,156,,http://www.spoj.com/problems/IOPC1203/,Spoj,,,
Walking Robot,10439,75,,http://www.spoj.com/problems/WALKROBO/,Spoj,,,
Friends,10440,20,,http://www.spoj.com/problems/FRNDS/,Spoj,,,
Candy Distribution,10442,2160,,http://www.spoj.com/problems/CADYDIST/,Spoj,,,
Bridges,10443,1,,http://www.spoj.com/problems/BRDGS/,Spoj,,,
Coding,10444,85,,http://www.spoj.com/problems/CODING2/,Spoj,,,
Sicrano,10446,411,,http://www.spoj.com/problems/SICRANO/,Spoj,,,
Contaminated City,10447,62,,http://www.spoj.com/problems/CONTCITY/,Spoj,,,
Resource Management,10449,5,,http://www.spoj.com/problems/RESOURCE/,Spoj,,,
Amoeba,10450,74,,http://www.spoj.com/problems/AMOEBA/,Spoj,,,
Stun Boosting,10451,10,,http://www.spoj.com/problems/STUN/,Spoj,,,
Caprica Cities,10452,117,,http://www.spoj.com/problems/CAPRICA/,Spoj,,,
Spring Loaded,10453,29,,http://www.spoj.com/problems/SPRING/,Spoj,,,
Greens Land,10454,84,,http://www.spoj.com/problems/GREENLAN/,Spoj,,,
A function over factors,10460,73,,http://www.spoj.com/problems/IOPC1204/,Spoj,,,
The magical escape,10461,24,,http://www.spoj.com/problems/IOPC1205/,Spoj,,,
COUNT PAREN,10463,149,,http://www.spoj.com/problems/PAREN/,Spoj,,,
Reverse Engineering,10464,84,,http://www.spoj.com/problems/RE1/,Spoj,,,
"One Theorem, One Year",10465,34,,http://www.spoj.com/problems/OTOY1/,Spoj,,,
Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
"Enough of analyzing, let’s play",10466,201,,http://www.spoj.com/problems/EALP1/,Spoj,,,
"Aliens at the train, again!",10471,325,,http://www.spoj.com/problems/ALIEN2/,Spoj,,,
Fair bases,10476,32,,http://www.spoj.com/problems/IOPC1206/,Spoj,,,
GM plants,10477,121,,http://www.spoj.com/problems/IOPC1207/,Spoj,,,
Haybale stacking,10500,785,,http://www.spoj.com/problems/HAYBALE/,Spoj,,,
Video game combos,10502,27,,http://www.spoj.com/problems/VIDEO/,Spoj,,,
Prendonians,10506,35,,http://www.spoj.com/problems/PRENDON/,Spoj,,,
Cheese-rolling World Cup,10507,40,,http://www.spoj.com/problems/CHEESE/,Spoj,,,
Buttons,10508,34,,http://www.spoj.com/problems/BTTNS/,Spoj,,,
Cards,10509,5071,,http://www.spoj.com/problems/CRDS/,Spoj,,,
Sorting Machine,10510,2,,http://www.spoj.com/problems/SRTMACH/,Spoj,,,
K12 - Building Construction,10514,487,,http://www.spoj.com/problems/KOPC12A/,Spoj,,,
K12-Combinations,10515,305,,http://www.spoj.com/problems/KOPC12B/,Spoj,,,
K12-Generating Big Numbers II,10517,62,,http://www.spoj.com/problems/KOPC12D/,Spoj,,,
K12-Bored of Suffixes and Prefixes,10519,30,,http://www.spoj.com/problems/KOPC12G/,Spoj,,,
K12-OE Numbers,10522,92,,http://www.spoj.com/problems/KOPC12H/,Spoj,,,
Edit Distance Again,10537,1550,,http://www.spoj.com/problems/EDIT/,Spoj,,,
Derp,10538,49,,http://www.spoj.com/problems/DERP/,Spoj,,,
Bunnies,10539,27,,http://www.spoj.com/problems/BUNNIES/,Spoj,,,
Delivery Route,10547,21,,http://www.spoj.com/problems/DELIVER/,Spoj,,,
MINI IN DANGER!!!,10557,12,,http://www.spoj.com/problems/MINI/,Spoj,,,
Alice Sieve,10565,2677,,http://www.spoj.com/problems/ALICESIE/,Spoj,,,
Graph Cut,10568,81,,http://www.spoj.com/problems/GRAPHCUT/,Spoj,,,
Longest Common Substring,10570,148,,http://www.spoj.com/problems/LONGCS/,Spoj,,,
Soccer Challenge,10571,11,,http://www.spoj.com/problems/SOCCERCH/,Spoj,,,
Cheating on the contest,10572,20,,http://www.spoj.com/problems/CHEATCON/,Spoj,,,
Problem Offensive Strategy,10573,61,,http://www.spoj.com/problems/OFFSTRAT/,Spoj,,,
Soccer Ceremony,10574,11,,http://www.spoj.com/problems/SCCCER/,Spoj,,,
The Yellow Brick Road,10575,1017,,http://www.spoj.com/problems/YELBRICK/,Spoj,,,
Exclusive Security,10576,78,,http://www.spoj.com/problems/EXCLSEC/,Spoj,,,
Desrugenstein,10579,103,,http://www.spoj.com/problems/DESRUG/,Spoj,,,
Ball Stacking Again,10581,126,,http://www.spoj.com/problems/BALLSAG/,Spoj,,,
subarrays,10582,3103,,http://www.spoj.com/problems/ARRAYSUB/,Spoj,,,
Searching God,10585,77,,http://www.spoj.com/problems/SEAGOD/,Spoj,,,
Problems in Moria,10586,28,,http://www.spoj.com/problems/PROBMOR/,Spoj,,,
Enemies,10587,34,,http://www.spoj.com/problems/ENEM/,Spoj,,,
Portal,10588,94,,http://www.spoj.com/problems/PORTALUN/,Spoj,,,
King,10589,55,,http://www.spoj.com/problems/KING/,Spoj,,,
Decoding Number Stations with Dr Whooves,10594,38,,http://www.spoj.com/problems/PONY2/,Spoj,,,
Monkey and apples,10596,53,,http://www.spoj.com/problems/MON2012/,Spoj,,,
Counting Formations,10605,5,,http://www.spoj.com/problems/FORMAT1/,Spoj,,,
Balanced Numbers,10606,84,,http://www.spoj.com/problems/BALNUM/,Spoj,,,
Delivery,10607,28,,http://www.spoj.com/problems/TWODEL/,Spoj,,,
Unique Strings,10608,43,,http://www.spoj.com/problems/UNICA/,Spoj,,,
Ranges,10611,117,,http://www.spoj.com/problems/RRANGE/,Spoj,,,
Funny Areas,10612,72,,http://www.spoj.com/problems/FUNAREA/,Spoj,,,
KNJIGE,10620,776,,http://www.spoj.com/problems/KNJIGE/,Spoj,,,
MONO,10621,17,,http://www.spoj.com/problems/MONO/,Spoj,,,
DIFERENCIJA,10622,61,,http://www.spoj.com/problems/DIFERENC/,Spoj,,,
ZNANSTVENIK,10623,164,,http://www.spoj.com/problems/ZNANSTVE/,Spoj,,,
Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
Count on a tree,10628,477,,http://www.spoj.com/problems/COT/,Spoj,,,
The Blind Passenger,10639,1591,,http://www.spoj.com/problems/MYQ1/,Spoj,,,
The Wild Wizard,10640,85,,http://www.spoj.com/problems/MYQ2/,Spoj,,,
The Dating Dress Problem,10641,30,,http://www.spoj.com/problems/MYQ3/,Spoj,,,
The Nerd Factor,10643,169,,http://www.spoj.com/problems/MYQ5/,Spoj,,,
Serve The Street,10644,110,,http://www.spoj.com/problems/MYQ6/,Spoj,,,
The Rail Network Renovation,10645,75,,http://www.spoj.com/problems/MYQ7/,Spoj,,,
The National Game,10646,38,,http://www.spoj.com/problems/MYQ8/,Spoj,,,
Divide And Conquer,10647,7,,http://www.spoj.com/problems/MYQ9/,Spoj,,,
DUGDUG,10648,37,,http://www.spoj.com/problems/DUGDUG/,Spoj,,,
Mirror Number,10649,50,,http://www.spoj.com/problems/MYQ10/,Spoj,,,
PASIJANS,10667,45,,http://www.spoj.com/problems/FLLM/,Spoj,,,
GENIJALAC,10675,30,,http://www.spoj.com/problems/IWGBST/,Spoj,,,
0110SS,10676,961,,http://www.spoj.com/problems/IWGBS/,Spoj,,,
Joseph’s Problem,10677,80,,http://www.spoj.com/problems/NAGAY/,Spoj,,,
DRIVE,10683,1,,http://www.spoj.com/problems/BYTESB/,Spoj,,,
Symmetry,10699,17,,http://www.spoj.com/problems/SYM12/,Spoj,,,
The Lazy Gamer,10701,9,,http://www.spoj.com/problems/MYQ11/,Spoj,,,
The Great Escape,10704,27,,http://www.spoj.com/problems/MYQ12/,Spoj,,,
Count on a tree II,10707,144,,http://www.spoj.com/problems/COT2/,Spoj,,,
VUK,10711,82,,http://www.spoj.com/problems/NAGAY1/,Spoj,,,
Easy Calculation,10712,935,,http://www.spoj.com/problems/TRIGALGE/,Spoj,,,
String Subsequence,10725,45,,http://www.spoj.com/problems/STRSEQ/,Spoj,,,
Michel and the championship,10730,95,,http://www.spoj.com/problems/CHAMPS/,Spoj,,,
Trapezoid,10732,23,,http://www.spoj.com/problems/TRAPEZBO/,Spoj,,,
Ra-One Numbers,10738,230,,http://www.spoj.com/problems/RAONE/,Spoj,,,
G-One Numbers,10790,245,,http://www.spoj.com/problems/GONE/,Spoj,,,
Wachovia Bank,10798,1216,,http://www.spoj.com/problems/WACHOVIA/,Spoj,,,
Happiness at the lowest cost,10799,2,,http://www.spoj.com/problems/RS2D/,Spoj,,,
GAME,10800,12,,http://www.spoj.com/problems/GAMECG/,Spoj,,,
Sum of Tetranacci numbers,10802,126,,http://www.spoj.com/problems/TETRAHRD/,Spoj,,,
Unlock it !,10809,73,,http://www.spoj.com/problems/DCEPC204/,Spoj,,,
Its a Murder!,10810,1228,,http://www.spoj.com/problems/DCEPC206/,Spoj,,,
Unique Paths,10814,108,,http://www.spoj.com/problems/DCEPC202/,Spoj,,,
Finally a Treat,10815,253,,http://www.spoj.com/problems/DCEPC207/,Spoj,,,
Medium Factorization,10818,759,,http://www.spoj.com/problems/FACTCG2/,Spoj,,,
BF Vector,10819,72,,http://www.spoj.com/problems/BFTAB/,Spoj,,,
Obsession,10820,11,,http://www.spoj.com/problems/DCEPC203/,Spoj,,,
The Prime Minister,10822,19,,http://www.spoj.com/problems/DCEPC200/,Spoj,,,
Supplying the Suppliers,10841,3,,http://www.spoj.com/problems/SUPSUP/,Spoj,,,
Decoys and Diversions,10877,14,,http://www.spoj.com/problems/DECOY/,Spoj,,,
Customs,10883,10,,http://www.spoj.com/problems/CUSTOMSL/,Spoj,,,
I Hate Parenthesis,10919,18,,http://www.spoj.com/problems/FERT21_1/,Spoj,,,
Dixon Dominoes,10930,13,,http://www.spoj.com/problems/DIXDOOM/,Spoj,,,
Online Bridge Searching,10931,24,,http://www.spoj.com/problems/ONBRIDGE/,Spoj,,,
Foodie Golu,10945,50,,http://www.spoj.com/problems/DCEPC301/,Spoj,,,
Vero Dominoes,10958,320,,http://www.spoj.com/problems/VERODOOM/,Spoj,,,
Aritho-geometric Series (AGS),10966,150,,http://www.spoj.com/problems/AGS/,Spoj,,,
LUCIFER Number,10968,181,,http://www.spoj.com/problems/LUCIFER/,Spoj,,,
R  Numbers,11050,84,,http://www.spoj.com/problems/ITRIX12E/,Spoj,,,
Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
Discords Dilemma ,11054,21,,http://www.spoj.com/problems/PONY3/,Spoj,,,
AP - Complete The Series (Easy),11063,6445,,http://www.spoj.com/problems/AP2/,Spoj,,,
AP - Complete The Series v2,11066,903,,http://www.spoj.com/problems/AP3/,Spoj,,,
Large banner,11090,21,,http://www.spoj.com/problems/BANNER/,Spoj,,,
SelfDescribingSequenceProblem,11102,482,,http://www.spoj.com/problems/MAIN12A/,Spoj,,,
PrimeFactorofLCM,11103,326,,http://www.spoj.com/problems/MAIN12B/,Spoj,,,
Email ID,11105,53,,http://www.spoj.com/problems/MAIN12C/,Spoj,,,
Discord is Cornered,11116,18,,http://www.spoj.com/problems/PONY4/,Spoj,,,
Restacking haybales 2012,11117,30,,http://www.spoj.com/problems/RESTACK/,Spoj,,,
The Great Escape,11157,20,,http://www.spoj.com/problems/GREAT_E/,Spoj,,,
Magic Strawberries,11165,68,,http://www.spoj.com/problems/STRAWB/,Spoj,,,
The Ball Game,11175,1247,,http://www.spoj.com/problems/IEEEBGAM/,Spoj,,,
Save money for YTU,11178,99,,http://www.spoj.com/problems/MONEYYTU/,Spoj,,,
Korra in the Spirit World,11179,24,,http://www.spoj.com/problems/SPWORLD/,Spoj,,,
369 Numbers,11180,123,,http://www.spoj.com/problems/NUMTSN/,Spoj,,,
Build the Tower,11181,417,,http://www.spoj.com/problems/BUILDTOW/,Spoj,,,
Ipad Testing,11198,28,,http://www.spoj.com/problems/IPAD/,Spoj,,,
Number Theory,11202,11,,http://www.spoj.com/problems/NUMTRY/,Spoj,,,
GP - Complete the Series v1 (),11244,222,,http://www.spoj.com/problems/GP1/,Spoj,,,
Arnook Defensive Line,11267,23,,http://www.spoj.com/problems/KL11B/,Spoj,,,
Team Nim,11273,36,,http://www.spoj.com/problems/TEAMNIM/,Spoj,,,
Lights and Switches,11274,41,,http://www.spoj.com/problems/LIGHTPZ/,Spoj,,,
Adventure,11276,29,,http://www.spoj.com/problems/ADVNTURE/,Spoj,,,
Fun with numbers,11300,227,,http://www.spoj.com/problems/NUMPLAY/,Spoj,,,
G-One Sort,11321,540,,http://www.spoj.com/problems/GONESORT/,Spoj,,,
Arithmetic Evaluation,11326,150,,http://www.spoj.com/problems/ARTHEVAL/,Spoj,,,
Lucifer Sort,11334,2,,http://www.spoj.com/problems/LUCISORT/,Spoj,,,
lcm addition,11345,26,,http://www.spoj.com/problems/ADDLCM/,Spoj,,,
Amusing numbers,11354,2107,,http://www.spoj.com/problems/TSHOW1/,Spoj,,,
SQUARE TO SQUARE,11355,11,,http://www.spoj.com/problems/SQ2SQ/,Spoj,,,
Answer the boss!,11371,319,,http://www.spoj.com/problems/RPLA/,Spoj,,,
Blueberries,11372,792,,http://www.spoj.com/problems/RPLB/,Spoj,,,
Coke madness,11373,2370,,http://www.spoj.com/problems/RPLC/,Spoj,,,
Database,11374,928,,http://www.spoj.com/problems/RPLD/,Spoj,,,
Espionage,11375,998,,http://www.spoj.com/problems/RPLE/,Spoj,,,
Fast Sum of two to an exponent,11383,706,,http://www.spoj.com/problems/FAST2/,Spoj,,,
Zoom Operation,11384,2,,http://www.spoj.com/problems/ZOOMOP2/,Spoj,,,
Recycled Numbers,11386,163,,http://www.spoj.com/problems/GCJ2012C/,Spoj,,,
EASY MATH,11391,248,,http://www.spoj.com/problems/EASYMATH/,Spoj,,,
Bazinga!,11401,203,,http://www.spoj.com/problems/DCEPC505/,Spoj,,,
The Indian Connection,11402,1795,,http://www.spoj.com/problems/DCEPC504/,Spoj,,,
Save Thy Toys,11404,885,,http://www.spoj.com/problems/DCEPC501/,Spoj,,,
Just Like the Good Old Days,11405,68,,http://www.spoj.com/problems/DCEPC502/,Spoj,,,
Tied Down,11407,15,,http://www.spoj.com/problems/TDOWN/,Spoj,,,
Fibonacci With a Twist,11409,781,,http://www.spoj.com/problems/FIBTWIST/,Spoj,,,
Combat on a tree,11414,51,,http://www.spoj.com/problems/COT3/,Spoj,,,
Unlock it ! Part 2,11440,41,,http://www.spoj.com/problems/DCEPC604/,Spoj,,,
Davids Greed,11443,62,,http://www.spoj.com/problems/DAVIDG/,Spoj,,,
MAXOR,11444,42,,http://www.spoj.com/problems/MAXOR/,Spoj,,,
Ninja,11458,111,,http://www.spoj.com/problems/VUDBOL5/,Spoj,,,
Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
Planning Poker,11460,222,,http://www.spoj.com/problems/VUDBOL7/,Spoj,,,
Book Shelves,11461,41,,http://www.spoj.com/problems/SHELF/,Spoj,,,
Balanced Cow Subsets,11469,38,,http://www.spoj.com/problems/SUBSET/,Spoj,,,
To the moon,11470,77,,http://www.spoj.com/problems/TTM/,Spoj,,,
Amazing Maze,11472,199,,http://www.spoj.com/problems/DCEPC701/,Spoj,,,
NOS,11473,153,,http://www.spoj.com/problems/DCEPC702/,Spoj,,,
Totient Game,11474,32,,http://www.spoj.com/problems/DCEPC703/,Spoj,,,
Weird Points,11476,64,,http://www.spoj.com/problems/DCEPC705/,Spoj,,,
Meeting For Party,11477,238,,http://www.spoj.com/problems/DCEPC706/,Spoj,,,
Count on a trie,11482,19,,http://www.spoj.com/problems/COT4/,Spoj,,,
Goto & labels,11493,52,,http://www.spoj.com/problems/RPLG/,Spoj,,,
Hard Launching,11494,1385,,http://www.spoj.com/problems/RPLH/,Spoj,,,
Ignore the bounds,11495,4,,http://www.spoj.com/problems/RPLI/,Spoj,,,
Just the distance,11496,6,,http://www.spoj.com/problems/RPLJ/,Spoj,,,
IPL - CRICKET TOURNAMENT,11509,65,,http://www.spoj.com/problems/IPL1/,Spoj,,,
I AM VERY BUSY,11515,1951,,http://www.spoj.com/problems/BUSYMAN/,Spoj,,,
VALIDATE THE MAZE,11516,752,,http://www.spoj.com/problems/MAKEMAZE/,Spoj,,,
GAMING ARENA,11517,38,,http://www.spoj.com/problems/GAMARENA/,Spoj,,,
Dominant Strings,11521,52,,http://www.spoj.com/problems/DOMINST/,Spoj,,,
Training,11540,15,,http://www.spoj.com/problems/TRAIN07/,Spoj,,,
A Summatory,11560,1237,,http://www.spoj.com/problems/PUCMM210/,Spoj,,,
E 23 Stairs pattern,11564,117,,http://www.spoj.com/problems/PUCMM215/,Spoj,,,
