Airport                    ,                218B,3101,,https://www.codeforces.com/problemset/problem/218/B,Codeforces,['implementation'],,
Mountain Scenery                    ,                218A,2094,,https://www.codeforces.com/problemset/problem/218/A,Codeforces,"['brute force', 'constructive algorithms', 'implementation']",,
Alien DNA                    ,                217E,122,,https://www.codeforces.com/problemset/problem/217/E,Codeforces,"['data structures', 'dsu', 'trees']",,
Bitonix' Patrol                    ,                217D,114,,https://www.codeforces.com/problemset/problem/217/D,Codeforces,"['bitmasks', 'brute force', 'combinatorics', 'dfs and similar', 'math']",,
Formurosa                    ,                217C,170,,https://www.codeforces.com/problemset/problem/217/C,Codeforces,"['divide and conquer', 'dp', 'expression parsing']",,
Blackboard Fibonacci                    ,                217B,556,,https://www.codeforces.com/problemset/problem/217/B,Codeforces,"['brute force', 'math']",,
Ice Skating                    ,                217A,3135,,https://www.codeforces.com/problemset/problem/217/A,Codeforces,"['brute force', 'dfs and similar', 'dsu', 'graphs']",,
Martian Luck                    ,                216E,296,,https://www.codeforces.com/problemset/problem/216/E,Codeforces,"['math', 'number theory']",,
Spider's Web                    ,                216D,652,,https://www.codeforces.com/problemset/problem/216/D,Codeforces,"['binary search', 'sortings', 'two pointers']",,
Hiring Staff                    ,                216C,798,,https://www.codeforces.com/problemset/problem/216/C,Codeforces,['greedy'],,
Forming Teams                    ,                216B,1430,,https://www.codeforces.com/problemset/problem/216/B,Codeforces,"['dfs and similar', 'implementation']",,
Tiling with Hexagons                    ,                216A,2807,,https://www.codeforces.com/problemset/problem/216/A,Codeforces,"['implementation', 'math']",,
Periodical Numbers                    ,                215E,239,,https://www.codeforces.com/problemset/problem/215/E,Codeforces,"['combinatorics', 'dp', 'number theory']",,
Hot Days                    ,                215D,924,,https://www.codeforces.com/problemset/problem/215/D,Codeforces,['greedy'],,
Crosses                    ,                215C,317,,https://www.codeforces.com/problemset/problem/215/C,Codeforces,"['brute force', 'implementation']",,
Olympic Medal                    ,                215B,1945,,https://www.codeforces.com/problemset/problem/215/B,Codeforces,"['greedy', 'math']",,
Bicycle Chain                    ,                215A,3302,,https://www.codeforces.com/problemset/problem/215/A,Codeforces,"['brute force', 'implementation']",,
Hometask                    ,                214B,1622,,https://www.codeforces.com/problemset/problem/214/B,Codeforces,"['brute force', 'constructive algorithms', 'greedy', 'math']",,
System of Equations                    ,                214A,5346,,https://www.codeforces.com/problemset/problem/214/A,Codeforces,['brute force'],,
Two Permutations                    ,                213E,234,,https://www.codeforces.com/problemset/problem/213/E,Codeforces,"['data structures', 'hashing', 'strings']",,
Stars                    ,                213D,203,,https://www.codeforces.com/problemset/problem/213/D,Codeforces,"['constructive algorithms', 'geometry']",,
Relay Race                    ,                213C,749,,https://www.codeforces.com/problemset/problem/213/C,Codeforces,['dp'],,
Numbers                    ,                213B,712,,https://www.codeforces.com/problemset/problem/213/B,Codeforces,"['combinatorics', 'dp']",,
Game                    ,                213A,894,,https://www.codeforces.com/problemset/problem/213/A,Codeforces,"['dfs and similar', 'greedy']",,
IT Restaurants                    ,                212E,336,,https://www.codeforces.com/problemset/problem/212/E,Codeforces,"['dfs and similar', 'dp', 'trees']",,
Cutting a Fence                    ,                212D,181,,https://www.codeforces.com/problemset/problem/212/D,Codeforces,"['binary search', 'data structures', 'dsu']",,
Cowboys                    ,                212C,192,,https://www.codeforces.com/problemset/problem/212/C,Codeforces,"['dp', 'math']",,
Polycarpus is Looking for Good Substrings                    ,                212B,182,,https://www.codeforces.com/problemset/problem/212/B,Codeforces,"['bitmasks', 'hashing', 'implementation']",,
Privatization                    ,                212A,21,,https://www.codeforces.com/problemset/problem/212/A,Codeforces,"['flows', 'graphs']",,
Trails and Glades                    ,                209C,215,,https://www.codeforces.com/problemset/problem/209/C,Codeforces,"['constructive algorithms', 'dsu', 'graphs', 'greedy']",,
Pixels                    ,                209B,137,,https://www.codeforces.com/problemset/problem/209/B,Codeforces,"['constructive algorithms', 'math']",,
Multicolored Marbles                    ,                209A,230,,https://www.codeforces.com/problemset/problem/209/A,Codeforces,"['dp', 'math']",,
Blood Cousins                    ,                208E,509,,https://www.codeforces.com/problemset/problem/208/E,Codeforces,"['binary search', 'data structures', 'dfs and similar', 'trees']",,
"Prizes, Prizes, more Prizes                    ",                208D,2626,,https://www.codeforces.com/problemset/problem/208/D,Codeforces,['implementation'],,
Police Station                    ,                208C,705,,https://www.codeforces.com/problemset/problem/208/C,Codeforces,"['dp', 'graphs', 'shortest paths']",,
Solitaire                    ,                208B,805,,https://www.codeforces.com/problemset/problem/208/B,Codeforces,"['dfs and similar', 'dp']",,
Dubstep                    ,                208A,7651,,https://www.codeforces.com/problemset/problem/208/A,Codeforces,['strings'],,
The Beaver's Problem - 3                    ,                207D9,15,,https://www.codeforces.com/problemset/problem/207/D9,Codeforces,[],,
The Beaver's Problem - 3                    ,                207D8,19,,https://www.codeforces.com/problemset/problem/207/D8,Codeforces,[],,
The Beaver's Problem - 3                    ,                207D7,15,,https://www.codeforces.com/problemset/problem/207/D7,Codeforces,[],,
The Beaver's Problem - 3                    ,                207D6,18,,https://www.codeforces.com/problemset/problem/207/D6,Codeforces,[],,
The Beaver's Problem - 3                    ,                207D5,15,,https://www.codeforces.com/problemset/problem/207/D5,Codeforces,[],,
The Beaver's Problem - 3                    ,                207D4,18,,https://www.codeforces.com/problemset/problem/207/D4,Codeforces,[],,
The Beaver's Problem - 3                    ,                207D3,25,,https://www.codeforces.com/problemset/problem/207/D3,Codeforces,[],,
The Beaver's Problem - 3                    ,                207D2,34,,https://www.codeforces.com/problemset/problem/207/D2,Codeforces,[],,
The Beaver's Problem - 3                    ,                207D10,16,,https://www.codeforces.com/problemset/problem/207/D10,Codeforces,[],,
The Beaver's Problem - 3                    ,                207D1,42,,https://www.codeforces.com/problemset/problem/207/D1,Codeforces,[],,
Game with Two Trees                    ,                207C3,21,,https://www.codeforces.com/problemset/problem/207/C3,Codeforces,['data structures'],,
Game with Two Trees                    ,                207C2,18,,https://www.codeforces.com/problemset/problem/207/C2,Codeforces,[],,
Game with Two Trees                    ,                207C1,27,,https://www.codeforces.com/problemset/problem/207/C1,Codeforces,[],,
Military Trainings                    ,                207B3,71,,https://www.codeforces.com/problemset/problem/207/B3,Codeforces,[],,
Military Trainings                    ,                207B2,81,,https://www.codeforces.com/problemset/problem/207/B2,Codeforces,[],,
Military Trainings                    ,                207B1,120,,https://www.codeforces.com/problemset/problem/207/B1,Codeforces,[],,
Beaver's Calculator 1.0                    ,                207A3,88,,https://www.codeforces.com/problemset/problem/207/A3,Codeforces,['greedy'],,
Beaver's Calculator 1.0                    ,                207A2,120,,https://www.codeforces.com/problemset/problem/207/A2,Codeforces,['greedy'],,
Beaver's Calculator 1.0                    ,                207A1,130,,https://www.codeforces.com/problemset/problem/207/A1,Codeforces,['greedy'],,
Little Elephant and Sorting                    ,                205B,1942,,https://www.codeforces.com/problemset/problem/205/B,Codeforces,"['brute force', 'greedy']",,
Little Elephant and Rozdil                    ,                205A,3400,,https://www.codeforces.com/problemset/problem/205/A,Codeforces,"['brute force', 'implementation']",,
Little Elephant and Strings                    ,                204E,230,,https://www.codeforces.com/problemset/problem/204/E,Codeforces,"['data structures', 'implementation', 'string suffix structures', 'two pointers']",,
Little Elephant and Retro Strings                    ,                204D,204,,https://www.codeforces.com/problemset/problem/204/D,Codeforces,['dp'],,
